video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,category_name,comments_per_view
rsEne1ZiQrk,18.18.04,The Weeknd - Call Out My Name (Official Audio),The Weeknd,10,2018-03-30T03:07:19.000Z,"The Weeknd|""Call Out My Name""|""Official Audio""|""My Dear Melancholy""|""XO""",38212279,654109,14778,26609,https://i.ytimg.com/vi/rsEne1ZiQrk/default.jpg,False,False,False,"My Dear Melancholy,\nAvailable now from The Weeknd.\nhttp://theweeknd.co/mdmYD\n\nConnect with The Weeknd\nhttps://facebook.com/theweeknd\nhttps://instagram.com/theweeknd\nhttps://soundcloud.com/theweeknd\nhttps://twitter.com/theweeknd\nhttps://www.theweeknd.com",Music,0.0006963468288204734
rsEne1ZiQrk,18.19.04,The Weeknd - Call Out My Name (Official Audio),The Weeknd,10,2018-03-30T03:07:19.000Z,"The Weeknd|""Call Out My Name""|""Official Audio""|""My Dear Melancholy""|""XO""",39814522,661837,15199,26588,https://i.ytimg.com/vi/rsEne1ZiQrk/default.jpg,False,False,False,"My Dear Melancholy,\nAvailable now from The Weeknd.\nhttp://theweeknd.co/mdmYD\n\nConnect with The Weeknd\nhttps://facebook.com/theweeknd\nhttps://instagram.com/theweeknd\nhttps://soundcloud.com/theweeknd\nhttps://twitter.com/theweeknd\nhttps://www.theweeknd.com",Music,0.0006677965223895813
rsEne1ZiQrk,18.20.04,The Weeknd - Call Out My Name (Official Audio),The Weeknd,10,2018-03-30T03:07:19.000Z,"The Weeknd|""Call Out My Name""|""Official Audio""|""My Dear Melancholy""|""XO""",41604561,670203,15663,26743,https://i.ytimg.com/vi/rsEne1ZiQrk/default.jpg,False,False,False,"My Dear Melancholy,\nAvailable now from The Weeknd.\nhttp://theweeknd.co/mdmYD\n\nConnect with The Weeknd\nhttps://facebook.com/theweeknd\nhttps://instagram.com/theweeknd\nhttps://soundcloud.com/theweeknd\nhttps://twitter.com/theweeknd\nhttps://www.theweeknd.com",Music,0.0006427900863371665
Bm8rz-llMhE,18.24.04,"Calvin Harris, Dua Lipa - One Kiss (Lyric Video)",CalvinHarrisVEVO,10,2018-04-06T04:00:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa one kiss""|""dua lipa one kiss""|""one kiss""|""one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""dua lipa one kiss lyrics""|""dua lipa one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris thinking about you""|""calvin harris my way""|""calvin harris feel so close""|""calvin""|""harris""",30061253,510475,15489,12134,https://i.ytimg.com/vi/Bm8rz-llMhE/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Lyric Video)\nListen/download here: http://smarturl.it/one-kiss\n \nFollow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadio\nSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT\n \n--------------\n\nFollow Calvin online: \n\nhttp://calvinharris.com\nSnapchat: http://smarturl.it/CHSnapchat?IQid=YT\nInstagram: http://smarturl.it/CHInstagram?IQid=YT      \nFacebook: http://smarturl.it/CHFacebook?IQid=YT   \nTwitter: http://smarturl.it/CHTwitter?IQid=YT    \nSpotify: http://smarturl.it/CHSptfy?IQid=YT\nSubscribe here: https://goo.gl/EVtTwd,Music,0.0004036425093909921
M4ZoCHID9GI,18.27.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",54271214,1049132,24325,45242,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc",Music,0.0008336279185936781
M4ZoCHID9GI,18.28.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",58899002,1081284,25543,46115,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc",Music,0.0007829504346618567
M4ZoCHID9GI,18.29.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",62934266,1110336,26477,46953,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc",Music,0.0007460641434021946
M4ZoCHID9GI,18.30.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",67141103,1139848,27532,47735,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc",Music,0.000710965372270316
M4ZoCHID9GI,18.01.05,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",70242925,1159461,28246,48345,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc",Music,0.0006882543588802095
zEf423kYfqk,18.05.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",81788629,1150218,96620,68334,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0008354951048819378
zEf423kYfqk,18.06.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",88568646,1185356,99361,70242,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0007930797452511609
zEf423kYfqk,18.07.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",94016241,1214283,101702,71808,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0007637829216785755
zEf423kYfqk,18.08.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",99159833,1237711,103815,73213,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0007383332247208078
zEf423kYfqk,18.09.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",104400749,1262532,105911,74812,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0007165848904342162
DkeiKbqa02g,18.13.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",32024760,591702,23611,20227,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.0006316050258735733
M4ZoCHID9GI,18.14.05,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",122544931,1427436,40837,55320,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)Taken from the album My Dear Melancholy,http://theweeknd.co/mdmYD Connect with The Weeknd:http://www.facebook.com/theweeknd http://instagram.com/theweeknd https://soundcloud.com/theweeknd https://twitter.com/TheWeeknd https://www.theweeknd.com Directed by Grant SingerPRODUCER – Saul GermaineEXECUTIVE PRODUCER – Nina SorianoFor Anonymous ContentDIRECTOR OF PHOTOGRAPHY – Alexis ZabePRODUCTION DESIGNER – Page BucknerEDITOR – Nate Gross for Exile EditCOLORIST – Simon Bourne for FramestoreVFX – The Mill VFX SUPERVISOR – David LawsonVFX CREATIVE DIRECTOR – Becky Porter2D LEAD ARTIST – Jason Bergman3D LEAD ARTIST – David LawsonAUDIO MIXER – Adam Primack for Lime StudiosMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.http://vevo.ly/wvSjbc",Music,0.00045142625726864004
DkeiKbqa02g,18.15.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",39067170,639210,26279,21279,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.0005446772687994224
zEf423kYfqk,18.15.05,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",139334502,1425496,119798,83941,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”NUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA iTunes: http://smarturl.it/SinPijamaI   Apple Music: http://smarturl.it/SinPijamaA  Spotify: http://smarturl.it/SinPijamaSpot  Amazon Music: http://smarturl.it/SinPijamaAm  Google Play: http://smarturl.it/SinPijamaGPDeezer: http://smarturl.it/SinPijamaD ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama ESCÚCHA Sin Pijama EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A BECKY G EN: Página web oficial: http://iambeckyg.com Instagram: http://smarturl.it/BeckyGInstagram Facebook: http://smarturl.it/BeckyGFB Twitter: http://smarturl.it/BeckyGTWSIGUE A NATTI NATASHA EN: INSTAGRAM: https://www.instagram.com/nattinatasha/ FACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ Official music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC",Music,0.0006024423110763886
DkeiKbqa02g,18.16.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",43662781,666511,27959,22072,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.0005055106200058439
